Синоптический индекс станции,year,month,day,hour,Общее количество облачности,Количество облачности нижнего яруса,HLC,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,Слоисто-дождевые облака,Погода между сроками,Погода в срок наблюдения,date,timestamp,datetime
29430,2010,4,29,3,3,0,1,0,0,0,0,1,2.0,2010-04-29 03:00:00,1272510000,2010-04-29 03:00:00
29430,2010,4,29,6,6,0,1,0,0,0,0,1,2.0,2010-04-29 06:00:00,1272520800,2010-04-29 06:00:00
29430,2010,4,29,9,8,0,1,0,0,0,0,2,2.0,2010-04-29 09:00:00,1272531600,2010-04-29 09:00:00
29430,2010,4,29,12,8,2,4,1,0,2,0,2,2.0,2010-04-29 12:00:00,1272542400,2010-04-29 12:00:00
29430,2010,4,29,18,7,7,0,0,2,2,0,8,25.0,2010-04-29 18:00:00,1272564000,2010-04-29 18:00:00
29430,2010,4,29,21,8,0,0,1,0,0,0,2,2.0,2010-04-29 21:00:00,1272574800,2010-04-29 21:00:00
29430,2010,4,30,0,0,0,0,0,0,0,0,1,2.0,2010-04-30 00:00:00,1272585600,2010-04-30 00:00:00
29430,2010,4,30,3,7,7,0,0,1,0,0,1,2.0,2010-04-30 03:00:00,1272596400,2010-04-30 03:00:00
29430,2010,4,30,6,12,12,0,0,4,2,0,1,2.0,2010-04-30 06:00:00,1272607200,2010-04-30 06:00:00
29430,2010,4,30,9,9,8,0,1,1,2,0,8,2.0,2010-04-30 09:00:00,1272618000,2010-04-30 09:00:00
29430,2010,5,1,9,6,6,0,0,1,2,0,2,2.0,2010-05-01 09:00:00,1272704400,2010-05-01 09:00:00
29430,2010,5,1,12,0,0,0,0,0,0,0,1,2.0,2010-05-01 12:00:00,1272715200,2010-05-01 12:00:00
29430,2010,5,1,15,4,0,1,0,0,0,0,0,2.0,2010-05-01 15:00:00,1272726000,2010-05-01 15:00:00
29430,2010,5,1,18,10,0,3,0,0,0,0,1,2.0,2010-05-01 18:00:00,1272736800,2010-05-01 18:00:00
29430,2010,5,2,3,5,2,0,1,1,0,0,6,2.0,2010-05-02 03:00:00,1272769200,2010-05-02 03:00:00
29430,2010,5,2,6,9,9,0,0,2,2,0,6,25.0,2010-05-02 06:00:00,1272780000,2010-05-02 06:00:00
29430,2010,5,2,9,7,7,0,0,0,2,0,2,2.0,2010-05-02 09:00:00,1272790800,2010-05-02 09:00:00
29430,2010,5,2,12,2,2,0,0,1,0,0,1,2.0,2010-05-02 12:00:00,1272801600,2010-05-02 12:00:00
29430,2010,5,2,15,0,0,0,0,0,0,0,0,2.0,2010-05-02 15:00:00,1272812400,2010-05-02 15:00:00
29430,2010,5,2,18,0,0,0,0,0,0,0,0,2.0,2010-05-02 18:00:00,1272823200,2010-05-02 18:00:00
29430,2010,5,2,21,10,0,3,0,0,0,0,1,2.0,2010-05-02 21:00:00,1272834000,2010-05-02 21:00:00
29430,2010,5,3,0,10,0,1,1,0,0,0,1,2.0,2010-05-03 00:00:00,1272844800,2010-05-03 00:00:00
29430,2010,5,3,6,2,2,0,0,1,0,0,8,2.0,2010-05-03 06:00:00,1272866400,2010-05-03 06:00:00
29430,2010,5,3,9,4,4,0,0,1,0,0,0,2.0,2010-05-03 09:00:00,1272877200,2010-05-03 09:00:00
29430,2010,5,3,12,2,2,0,0,0,2,0,0,2.0,2010-05-03 12:00:00,1272888000,2010-05-03 12:00:00
29430,2010,5,3,15,6,0,1,0,0,0,0,1,2.0,2010-05-03 15:00:00,1272898800,2010-05-03 15:00:00
29430,2010,5,3,18,3,0,1,0,0,0,0,1,2.0,2010-05-03 18:00:00,1272909600,2010-05-03 18:00:00
29430,2010,5,3,21,8,0,1,0,0,0,0,1,2.0,2010-05-03 21:00:00,1272920400,2010-05-03 21:00:00
29430,2010,5,4,0,3,0,1,0,0,0,0,1,2.0,2010-05-04 00:00:00,1272931200,2010-05-04 00:00:00
29430,2010,5,4,3,0,0,0,0,0,0,0,0,2.0,2010-05-04 03:00:00,1272942000,2010-05-04 03:00:00
29430,2010,5,4,6,0,0,0,0,0,0,0,0,2.0,2010-05-04 06:00:00,1272952800,2010-05-04 06:00:00
29430,2010,5,4,9,0,0,0,0,0,0,0,0,2.0,2010-05-04 09:00:00,1272963600,2010-05-04 09:00:00
29430,2010,5,4,12,7,0,1,0,0,0,0,1,2.0,2010-05-04 12:00:00,1272974400,2010-05-04 12:00:00
29430,2010,5,4,15,3,0,1,0,0,0,0,1,2.0,2010-05-04 15:00:00,1272985200,2010-05-04 15:00:00
29430,2010,5,4,18,0,0,0,0,0,0,0,1,2.0,2010-05-04 18:00:00,1272996000,2010-05-04 18:00:00
29430,2010,5,4,21,12,0,0,1,0,0,0,1,2.0,2010-05-04 21:00:00,1273006800,2010-05-04 21:00:00
29430,2010,5,5,0,6,0,4,0,0,0,0,1,2.0,2010-05-05 00:00:00,1273017600,2010-05-05 00:00:00
29430,2010,5,5,3,2,0,1,0,0,0,0,1,2.0,2010-05-05 03:00:00,1273028400,2010-05-05 03:00:00
29430,2010,5,5,6,0,0,0,0,0,0,0,1,2.0,2010-05-05 06:00:00,1273039200,2010-05-05 06:00:00
29430,2010,5,5,9,6,0,1,0,0,0,0,1,2.0,2010-05-05 09:00:00,1273050000,2010-05-05 09:00:00
29430,2010,5,5,12,4,0,1,0,0,0,0,1,2.0,2010-05-05 12:00:00,1273060800,2010-05-05 12:00:00
29430,2010,5,5,15,10,0,1,2,0,0,0,1,2.0,2010-05-05 15:00:00,1273071600,2010-05-05 15:00:00
29430,2010,5,5,21,6,0,1,0,0,0,0,8,2.0,2010-05-05 21:00:00,1273093200,2010-05-05 21:00:00
29430,2010,5,6,6,12,12,0,0,2,2,0,8,25.0,2010-05-06 06:00:00,1273125600,2010-05-06 06:00:00
29430,2010,5,6,9,9,9,0,0,2,2,0,8,2.0,2010-05-06 09:00:00,1273136400,2010-05-06 09:00:00
29430,2010,5,6,15,2,2,0,0,0,2,0,1,2.0,2010-05-06 15:00:00,1273158000,2010-05-06 15:00:00
29430,2010,5,6,18,0,0,0,0,0,0,0,1,2.0,2010-05-06 18:00:00,1273168800,2010-05-06 18:00:00
29430,2010,5,6,21,0,0,0,0,0,0,0,0,10.0,2010-05-06 21:00:00,1273179600,2010-05-06 21:00:00
29430,2010,5,7,0,0,0,0,0,0,0,0,0,10.0,2010-05-07 00:00:00,1273190400,2010-05-07 00:00:00
29430,2010,5,7,3,0,0,0,0,0,0,0,0,2.0,2010-05-07 03:00:00,1273201200,2010-05-07 03:00:00
29430,2010,5,7,6,1,1,0,0,1,0,0,0,2.0,2010-05-07 06:00:00,1273212000,2010-05-07 06:00:00
29430,2010,5,7,9,4,4,0,0,1,0,0,0,2.0,2010-05-07 09:00:00,1273222800,2010-05-07 09:00:00
29430,2010,5,7,12,1,0,4,0,0,0,0,0,2.0,2010-05-07 12:00:00,1273233600,2010-05-07 12:00:00
29430,2010,5,7,15,2,0,1,1,0,0,0,0,2.0,2010-05-07 15:00:00,1273244400,2010-05-07 15:00:00
29430,2010,5,7,18,3,0,1,0,0,0,0,0,2.0,2010-05-07 18:00:00,1273255200,2010-05-07 18:00:00
29430,2010,5,7,21,10,0,1,1,0,0,0,1,2.0,2010-05-07 21:00:00,1273266000,2010-05-07 21:00:00
29430,2010,5,8,9,9,8,0,1,0,2,0,8,25.0,2010-05-08 09:00:00,1273309200,2010-05-08 09:00:00
29430,2010,5,8,15,2,2,0,0,0,2,0,8,2.0,2010-05-08 15:00:00,1273330800,2010-05-08 15:00:00
29430,2010,5,8,18,7,7,0,0,0,2,0,8,2.0,2010-05-08 18:00:00,1273341600,2010-05-08 18:00:00
29430,2010,5,8,21,12,12,0,0,0,2,0,2,2.0,2010-05-08 21:00:00,1273352400,2010-05-08 21:00:00
29430,2010,5,9,6,8,8,0,0,2,2,0,2,2.0,2010-05-09 06:00:00,1273384800,2010-05-09 06:00:00
29430,2010,5,9,9,5,5,0,0,0,2,0,1,2.0,2010-05-09 09:00:00,1273395600,2010-05-09 09:00:00
29430,2010,5,9,12,3,0,0,1,0,0,0,1,2.0,2010-05-09 12:00:00,1273406400,2010-05-09 12:00:00
29430,2010,5,9,15,0,0,0,0,0,0,0,0,2.0,2010-05-09 15:00:00,1273417200,2010-05-09 15:00:00
29430,2010,5,9,18,0,0,0,0,0,0,0,0,2.0,2010-05-09 18:00:00,1273428000,2010-05-09 18:00:00
29430,2010,5,9,21,0,0,0,0,0,0,0,0,2.0,2010-05-09 21:00:00,1273438800,2010-05-09 21:00:00
29430,2010,5,10,0,0,0,0,0,0,0,0,0,2.0,2010-05-10 00:00:00,1273449600,2010-05-10 00:00:00
29430,2010,5,10,18,8,0,0,1,0,0,0,8,2.0,2010-05-10 18:00:00,1273514400,2010-05-10 18:00:00
29430,2010,5,10,21,9,4,0,1,0,2,0,2,2.0,2010-05-10 21:00:00,1273525200,2010-05-10 21:00:00
29430,2010,5,11,0,9,9,0,0,2,2,0,8,85.0,2010-05-11 00:00:00,1273536000,2010-05-11 00:00:00
29430,2010,5,11,3,10,9,1,1,2,2,0,8,26.0,2010-05-11 03:00:00,1273546800,2010-05-11 03:00:00
29430,2010,5,11,6,6,6,0,0,2,2,0,8,85.0,2010-05-11 06:00:00,1273557600,2010-05-11 06:00:00
29430,2010,5,11,9,12,12,0,0,2,2,0,8,2.0,2010-05-11 09:00:00,1273568400,2010-05-11 09:00:00
29430,2010,5,11,12,9,6,0,1,2,2,0,8,26.0,2010-05-11 12:00:00,1273579200,2010-05-11 12:00:00
29430,2010,5,11,15,10,2,1,1,0,2,0,2,2.0,2010-05-11 15:00:00,1273590000,2010-05-11 15:00:00
29430,2010,5,12,15,3,0,1,0,0,0,0,1,2.0,2010-05-12 15:00:00,1273676400,2010-05-12 15:00:00
29430,2010,5,12,18,12,0,0,1,0,0,0,1,2.0,2010-05-12 18:00:00,1273687200,2010-05-12 18:00:00
29430,2010,5,12,21,0,0,0,0,0,0,0,1,2.0,2010-05-12 21:00:00,1273698000,2010-05-12 21:00:00
29430,2010,5,13,0,10,0,5,0,0,0,0,1,2.0,2010-05-13 00:00:00,1273708800,2010-05-13 00:00:00
29430,2010,5,13,3,0,0,0,0,0,0,0,1,2.0,2010-05-13 03:00:00,1273719600,2010-05-13 03:00:00
29430,2010,5,13,6,8,2,1,0,1,0,0,1,2.0,2010-05-13 06:00:00,1273730400,2010-05-13 06:00:00
29430,2010,5,13,9,4,3,1,0,1,0,0,1,2.0,2010-05-13 09:00:00,1273741200,2010-05-13 09:00:00
29430,2010,5,13,12,6,0,1,0,0,0,0,1,2.0,2010-05-13 12:00:00,1273752000,2010-05-13 12:00:00
29430,2010,5,13,15,8,0,0,1,0,0,0,2,2.0,2010-05-13 15:00:00,1273762800,2010-05-13 15:00:00
29430,2010,5,13,21,0,0,0,0,0,0,0,1,2.0,2010-05-13 21:00:00,1273784400,2010-05-13 21:00:00
29430,2010,5,14,0,4,0,1,0,0,0,0,1,2.0,2010-05-14 00:00:00,1273795200,2010-05-14 00:00:00
29430,2010,5,14,3,1,0,1,0,0,0,0,0,2.0,2010-05-14 03:00:00,1273806000,2010-05-14 03:00:00
29430,2010,5,14,6,0,0,0,0,0,0,0,0,2.0,2010-05-14 06:00:00,1273816800,2010-05-14 06:00:00
29430,2010,5,14,9,2,2,0,0,1,0,0,0,2.0,2010-05-14 09:00:00,1273827600,2010-05-14 09:00:00
29430,2010,5,14,12,2,2,0,0,1,0,0,0,2.0,2010-05-14 12:00:00,1273838400,2010-05-14 12:00:00
29430,2010,5,14,15,10,0,1,1,0,0,0,1,2.0,2010-05-14 15:00:00,1273849200,2010-05-14 15:00:00
29430,2010,5,14,18,0,0,0,0,0,0,0,1,2.0,2010-05-14 18:00:00,1273860000,2010-05-14 18:00:00
29430,2010,5,14,21,0,0,0,0,0,0,0,0,2.0,2010-05-14 21:00:00,1273870800,2010-05-14 21:00:00
29430,2010,5,15,0,10,0,1,0,0,0,0,1,2.0,2010-05-15 00:00:00,1273881600,2010-05-15 00:00:00
29430,2010,5,15,3,6,0,1,0,0,0,0,2,2.0,2010-05-15 03:00:00,1273892400,2010-05-15 03:00:00
29430,2010,5,15,6,8,8,0,0,0,2,0,2,2.0,2010-05-15 06:00:00,1273903200,2010-05-15 06:00:00
29430,2010,5,15,9,8,5,0,1,1,2,0,2,2.0,2010-05-15 09:00:00,1273914000,2010-05-15 09:00:00
29430,2010,5,15,12,9,0,0,1,0,0,0,2,2.0,2010-05-15 12:00:00,1273924800,2010-05-15 12:00:00
29430,2010,5,16,0,10,9,1,0,0,2,0,2,2.0,2010-05-16 00:00:00,1273968000,2010-05-16 00:00:00
29430,2010,5,16,21,8,8,0,0,0,4,0,2,2.0,2010-05-16 21:00:00,1274043600,2010-05-16 21:00:00
29430,2010,5,17,3,12,12,0,0,2,4,0,8,2.0,2010-05-17 03:00:00,1274065200,2010-05-17 03:00:00
29430,2010,5,17,6,10,9,1,0,0,2,0,8,2.0,2010-05-17 06:00:00,1274076000,2010-05-17 06:00:00
29430,2010,5,17,9,8,8,0,0,0,2,0,8,2.0,2010-05-17 09:00:00,1274086800,2010-05-17 09:00:00
29430,2010,5,17,12,6,6,0,0,0,2,0,8,2.0,2010-05-17 12:00:00,1274097600,2010-05-17 12:00:00
29430,2010,5,17,15,10,0,1,2,0,0,0,2,2.0,2010-05-17 15:00:00,1274108400,2010-05-17 15:00:00
29430,2010,5,17,18,10,0,1,2,0,0,0,2,2.0,2010-05-17 18:00:00,1274119200,2010-05-17 18:00:00
29430,2010,5,19,3,12,12,0,0,0,2,0,2,2.0,2010-05-19 03:00:00,1274238000,2010-05-19 03:00:00
29430,2010,5,19,6,12,12,0,0,2,2,0,8,26.0,2010-05-19 06:00:00,1274248800,2010-05-19 06:00:00
29430,2010,5,19,9,10,8,1,0,2,2,0,8,85.0,2010-05-19 09:00:00,1274259600,2010-05-19 09:00:00
29430,2010,5,20,12,12,7,0,1,0,2,0,2,2.0,2010-05-20 12:00:00,1274356800,2010-05-20 12:00:00
29430,2010,5,21,3,9,8,1,1,2,2,0,8,26.0,2010-05-21 03:00:00,1274410800,2010-05-21 03:00:00
29430,2010,5,21,6,10,8,1,0,2,2,0,8,26.0,2010-05-21 06:00:00,1274421600,2010-05-21 06:00:00
29430,2010,5,21,15,7,0,0,2,0,0,0,2,2.0,2010-05-21 15:00:00,1274454000,2010-05-21 15:00:00
29430,2010,5,21,18,0,0,0,0,0,0,0,1,2.0,2010-05-21 18:00:00,1274464800,2010-05-21 18:00:00
29430,2010,5,21,21,0,0,0,0,0,0,0,0,2.0,2010-05-21 21:00:00,1274475600,2010-05-21 21:00:00
29430,2010,5,22,0,0,0,0,0,0,0,0,0,2.0,2010-05-22 00:00:00,1274486400,2010-05-22 00:00:00
29430,2010,5,22,3,8,6,1,0,1,2,0,1,2.0,2010-05-22 03:00:00,1274497200,2010-05-22 03:00:00
29430,2010,5,22,6,10,3,1,1,0,2,0,1,2.0,2010-05-22 06:00:00,1274508000,2010-05-22 06:00:00
29430,2010,5,22,9,10,3,1,0,0,2,0,2,2.0,2010-05-22 09:00:00,1274518800,2010-05-22 09:00:00
29430,2010,5,22,12,1,1,0,0,0,2,0,1,2.0,2010-05-22 12:00:00,1274529600,2010-05-22 12:00:00
29430,2010,5,22,15,6,0,1,1,0,0,0,1,2.0,2010-05-22 15:00:00,1274540400,2010-05-22 15:00:00
29430,2010,5,22,18,0,0,0,0,0,0,0,1,2.0,2010-05-22 18:00:00,1274551200,2010-05-22 18:00:00
29430,2010,5,22,21,0,0,0,0,0,0,0,0,2.0,2010-05-22 21:00:00,1274562000,2010-05-22 21:00:00
29430,2010,5,23,0,4,0,1,0,0,0,0,0,2.0,2010-05-23 00:00:00,1274572800,2010-05-23 00:00:00
29430,2010,5,23,3,1,0,1,0,0,0,0,0,2.0,2010-05-23 03:00:00,1274583600,2010-05-23 03:00:00
29430,2010,5,23,6,0,0,0,0,0,0,0,0,2.0,2010-05-23 06:00:00,1274594400,2010-05-23 06:00:00
29430,2010,5,23,9,2,0,1,0,0,0,0,0,2.0,2010-05-23 09:00:00,1274605200,2010-05-23 09:00:00
29430,2010,5,23,12,2,0,1,0,0,0,0,0,2.0,2010-05-23 12:00:00,1274616000,2010-05-23 12:00:00
29430,2010,5,23,15,5,0,5,0,0,0,0,0,2.0,2010-05-23 15:00:00,1274626800,2010-05-23 15:00:00
29430,2010,5,24,6,3,3,0,0,1,0,0,8,2.0,2010-05-24 06:00:00,1274680800,2010-05-24 06:00:00
29430,2010,5,24,18,4,4,0,0,0,2,0,1,2.0,2010-05-24 18:00:00,1274724000,2010-05-24 18:00:00
29430,2010,5,24,21,12,12,0,0,0,2,0,1,2.0,2010-05-24 21:00:00,1274734800,2010-05-24 21:00:00
29430,2010,5,25,0,9,0,1,1,0,0,0,1,2.0,2010-05-25 00:00:00,1274745600,2010-05-25 00:00:00
29430,2010,5,25,3,2,2,0,0,1,0,0,1,2.0,2010-05-25 03:00:00,1274756400,2010-05-25 03:00:00
29430,2010,5,25,6,0,0,0,0,0,0,0,1,2.0,2010-05-25 06:00:00,1274767200,2010-05-25 06:00:00
29430,2010,5,25,9,5,0,0,2,0,0,0,1,2.0,2010-05-25 09:00:00,1274778000,2010-05-25 09:00:00
29430,2010,5,25,12,8,0,0,2,0,0,0,1,2.0,2010-05-25 12:00:00,1274788800,2010-05-25 12:00:00
29430,2010,5,25,15,6,0,0,2,0,0,0,2,2.0,2010-05-25 15:00:00,1274799600,2010-05-25 15:00:00
29430,2010,5,25,21,10,0,1,2,0,0,0,8,2.0,2010-05-25 21:00:00,1274821200,2010-05-25 21:00:00
29430,2010,5,26,3,9,9,0,0,2,2,0,8,2.0,2010-05-26 03:00:00,1274842800,2010-05-26 03:00:00
29430,2010,5,26,6,8,0,1,0,0,0,0,8,2.0,2010-05-26 06:00:00,1274853600,2010-05-26 06:00:00
29430,2010,5,26,9,0,0,0,0,0,0,0,1,2.0,2010-05-26 09:00:00,1274864400,2010-05-26 09:00:00
29430,2010,5,26,12,4,0,1,0,0,0,0,1,2.0,2010-05-26 12:00:00,1274875200,2010-05-26 12:00:00
29430,2010,5,26,15,8,0,1,0,0,0,0,1,2.0,2010-05-26 15:00:00,1274886000,2010-05-26 15:00:00
29430,2010,5,26,18,5,0,1,0,0,0,0,1,2.0,2010-05-26 18:00:00,1274896800,2010-05-26 18:00:00
29430,2010,5,26,21,3,0,1,0,0,0,0,0,2.0,2010-05-26 21:00:00,1274907600,2010-05-26 21:00:00
29430,2010,5,27,0,10,0,1,0,0,0,0,1,2.0,2010-05-27 00:00:00,1274918400,2010-05-27 00:00:00
29430,2010,5,27,3,1,0,1,0,0,0,0,1,2.0,2010-05-27 03:00:00,1274929200,2010-05-27 03:00:00
29430,2010,5,27,6,1,0,1,0,0,0,0,1,2.0,2010-05-27 06:00:00,1274940000,2010-05-27 06:00:00
29430,2010,5,27,9,0,0,0,0,0,0,0,0,2.0,2010-05-27 09:00:00,1274950800,2010-05-27 09:00:00
29430,2010,5,27,12,3,0,1,0,0,0,0,0,2.0,2010-05-27 12:00:00,1274961600,2010-05-27 12:00:00
29430,2010,5,27,15,8,0,1,1,0,0,0,1,2.0,2010-05-27 15:00:00,1274972400,2010-05-27 15:00:00
29430,2010,5,27,18,10,2,1,0,0,2,0,1,2.0,2010-05-27 18:00:00,1274983200,2010-05-27 18:00:00
29430,2010,5,27,21,10,1,1,0,0,2,0,2,2.0,2010-05-27 21:00:00,1274994000,2010-05-27 21:00:00
29430,2010,5,28,0,10,2,1,0,0,2,0,2,2.0,2010-05-28 00:00:00,1275004800,2010-05-28 00:00:00
29430,2010,5,28,3,10,0,3,0,0,0,0,2,2.0,2010-05-28 03:00:00,1275015600,2010-05-28 03:00:00
29430,2010,5,28,6,10,0,3,1,0,0,0,2,2.0,2010-05-28 06:00:00,1275026400,2010-05-28 06:00:00
29430,2010,5,28,9,10,0,1,1,0,0,0,2,2.0,2010-05-28 09:00:00,1275037200,2010-05-28 09:00:00
29430,2010,5,28,12,10,0,1,1,0,0,0,2,2.0,2010-05-28 12:00:00,1275048000,2010-05-28 12:00:00
29430,2010,5,29,6,8,8,0,0,2,2,0,8,2.0,2010-05-29 06:00:00,1275112800,2010-05-29 06:00:00
29430,2010,5,29,9,8,6,1,1,2,2,0,2,2.0,2010-05-29 09:00:00,1275123600,2010-05-29 09:00:00
29430,2010,5,29,12,6,0,0,1,0,0,0,2,2.0,2010-05-29 12:00:00,1275134400,2010-05-29 12:00:00
29430,2010,5,29,15,3,0,0,1,0,0,0,1,2.0,2010-05-29 15:00:00,1275145200,2010-05-29 15:00:00
29430,2010,5,29,18,0,0,0,0,0,0,0,1,2.0,2010-05-29 18:00:00,1275156000,2010-05-29 18:00:00
29430,2010,5,29,21,6,0,1,0,0,0,0,1,2.0,2010-05-29 21:00:00,1275166800,2010-05-29 21:00:00
29430,2010,5,30,0,7,0,1,0,0,0,0,1,2.0,2010-05-30 00:00:00,1275177600,2010-05-30 00:00:00
29430,2010,5,30,3,10,0,2,1,0,0,0,2,2.0,2010-05-30 03:00:00,1275188400,2010-05-30 03:00:00
29430,2010,5,30,6,10,0,4,1,0,0,0,8,2.0,2010-05-30 06:00:00,1275199200,2010-05-30 06:00:00
29430,2010,5,30,12,9,5,1,0,1,0,0,9,2.0,2010-05-30 12:00:00,1275220800,2010-05-30 12:00:00
29430,2010,5,30,15,4,4,0,0,1,0,0,1,2.0,2010-05-30 15:00:00,1275231600,2010-05-30 15:00:00
29430,2010,5,30,18,9,9,0,0,0,2,0,1,2.0,2010-05-30 18:00:00,1275242400,2010-05-30 18:00:00
29430,2010,5,30,21,0,0,0,0,0,0,0,1,2.0,2010-05-30 21:00:00,1275253200,2010-05-30 21:00:00
29430,2010,5,31,0,1,1,0,0,0,2,0,1,2.0,2010-05-31 00:00:00,1275264000,2010-05-31 00:00:00
29430,2010,5,31,3,12,12,0,0,0,2,0,1,2.0,2010-05-31 03:00:00,1275274800,2010-05-31 03:00:00
29430,2010,5,31,6,12,12,0,0,0,2,0,1,2.0,2010-05-31 06:00:00,1275285600,2010-05-31 06:00:00
29430,2010,5,31,9,8,8,0,0,0,2,0,2,2.0,2010-05-31 09:00:00,1275296400,2010-05-31 09:00:00
29430,2010,5,31,15,1,1,0,0,0,2,0,1,2.0,2010-05-31 15:00:00,1275318000,2010-05-31 15:00:00
29430,2010,5,31,18,0,0,0,0,0,0,0,1,2.0,2010-05-31 18:00:00,1275328800,2010-05-31 18:00:00
29430,2010,5,31,21,8,0,0,1,0,0,0,1,2.0,2010-05-31 21:00:00,1275339600,2010-05-31 21:00:00
29430,2010,6,1,3,12,12,0,0,2,2,0,8,25.0,2010-06-01 03:00:00,1275361200,2010-06-01 03:00:00
29430,2010,6,1,6,9,9,0,0,0,2,0,8,2.0,2010-06-01 06:00:00,1275372000,2010-06-01 06:00:00
29430,2010,6,1,9,12,12,0,0,0,4,0,2,2.0,2010-06-01 09:00:00,1275382800,2010-06-01 09:00:00
29430,2010,6,1,15,12,0,0,1,0,0,0,2,2.0,2010-06-01 15:00:00,1275404400,2010-06-01 15:00:00
29430,2010,6,1,18,3,0,0,1,0,0,0,1,2.0,2010-06-01 18:00:00,1275415200,2010-06-01 18:00:00
29430,2010,6,1,21,3,0,1,0,0,0,0,0,2.0,2010-06-01 21:00:00,1275426000,2010-06-01 21:00:00
29430,2010,6,2,0,1,0,1,0,0,0,0,0,2.0,2010-06-02 00:00:00,1275436800,2010-06-02 00:00:00
29430,2010,6,2,3,10,0,1,0,0,0,0,1,2.0,2010-06-02 03:00:00,1275447600,2010-06-02 03:00:00
29430,2010,6,2,15,7,3,1,1,2,0,0,8,2.0,2010-06-02 15:00:00,1275490800,2010-06-02 15:00:00
29430,2010,6,2,18,3,0,0,1,0,0,0,8,2.0,2010-06-02 18:00:00,1275501600,2010-06-02 18:00:00
29430,2010,6,2,21,10,0,1,0,0,0,0,1,2.0,2010-06-02 21:00:00,1275512400,2010-06-02 21:00:00
29430,2010,6,3,3,8,6,1,0,0,2,0,2,2.0,2010-06-03 03:00:00,1275534000,2010-06-03 03:00:00
29430,2010,6,3,6,9,9,0,0,1,2,0,2,2.0,2010-06-03 06:00:00,1275544800,2010-06-03 06:00:00
29430,2010,6,3,9,7,7,0,0,1,2,0,2,2.0,2010-06-03 09:00:00,1275555600,2010-06-03 09:00:00
29430,2010,6,3,18,10,0,1,0,0,0,0,8,2.0,2010-06-03 18:00:00,1275588000,2010-06-03 18:00:00
29430,2010,6,3,21,10,2,1,0,0,2,0,2,2.0,2010-06-03 21:00:00,1275598800,2010-06-03 21:00:00
29430,2010,6,4,0,10,6,1,1,2,2,0,2,2.0,2010-06-04 00:00:00,1275609600,2010-06-04 00:00:00
29430,2010,6,4,3,12,12,0,0,2,2,0,8,80.0,2010-06-04 03:00:00,1275620400,2010-06-04 03:00:00
29430,2010,6,4,9,8,3,5,0,4,0,0,8,2.0,2010-06-04 09:00:00,1275642000,2010-06-04 09:00:00
29430,2010,6,4,12,9,6,0,1,1,2,0,8,2.0,2010-06-04 12:00:00,1275652800,2010-06-04 12:00:00
29430,2010,6,4,15,4,2,0,1,0,2,0,1,2.0,2010-06-04 15:00:00,1275663600,2010-06-04 15:00:00
29430,2010,6,4,18,1,0,0,1,0,0,0,1,2.0,2010-06-04 18:00:00,1275674400,2010-06-04 18:00:00
29430,2010,6,4,21,2,2,0,0,0,2,0,0,2.0,2010-06-04 21:00:00,1275685200,2010-06-04 21:00:00
29430,2010,6,5,0,0,0,0,0,0,0,0,0,2.0,2010-06-05 00:00:00,1275696000,2010-06-05 00:00:00
29430,2010,6,5,3,12,12,0,0,0,2,0,1,2.0,2010-06-05 03:00:00,1275706800,2010-06-05 03:00:00
29430,2010,6,5,6,2,2,0,0,1,0,0,1,2.0,2010-06-05 06:00:00,1275717600,2010-06-05 06:00:00
29430,2010,6,5,9,0,0,0,0,0,0,0,0,2.0,2010-06-05 09:00:00,1275728400,2010-06-05 09:00:00
29430,2010,6,5,12,0,0,0,0,0,0,0,0,2.0,2010-06-05 12:00:00,1275739200,2010-06-05 12:00:00
29430,2010,6,5,15,0,0,0,0,0,0,0,0,2.0,2010-06-05 15:00:00,1275750000,2010-06-05 15:00:00
29430,2010,6,5,18,0,0,0,0,0,0,0,0,2.0,2010-06-05 18:00:00,1275760800,2010-06-05 18:00:00
29430,2010,6,5,21,1,0,1,0,0,0,0,0,2.0,2010-06-05 21:00:00,1275771600,2010-06-05 21:00:00
29430,2010,6,6,0,7,0,1,0,0,0,0,1,2.0,2010-06-06 00:00:00,1275782400,2010-06-06 00:00:00
29430,2010,6,6,3,4,0,1,0,0,0,0,1,2.0,2010-06-06 03:00:00,1275793200,2010-06-06 03:00:00
29430,2010,6,6,6,2,0,1,0,0,0,0,1,2.0,2010-06-06 06:00:00,1275804000,2010-06-06 06:00:00
29430,2010,6,6,9,12,0,0,1,0,0,0,1,2.0,2010-06-06 09:00:00,1275814800,2010-06-06 09:00:00
29430,2010,6,6,12,7,0,0,1,0,0,0,1,2.0,2010-06-06 12:00:00,1275825600,2010-06-06 12:00:00
29430,2010,6,6,15,10,0,1,0,0,0,0,2,2.0,2010-06-06 15:00:00,1275836400,2010-06-06 15:00:00
29430,2010,6,6,18,10,0,1,0,0,0,0,2,2.0,2010-06-06 18:00:00,1275847200,2010-06-06 18:00:00
29430,2010,6,6,21,10,4,1,1,2,0,0,2,2.0,2010-06-06 21:00:00,1275858000,2010-06-06 21:00:00
29430,2010,6,7,0,8,0,1,1,0,0,0,2,2.0,2010-06-07 00:00:00,1275868800,2010-06-07 00:00:00
29430,2010,6,7,3,10,5,1,1,2,2,0,2,2.0,2010-06-07 03:00:00,1275879600,2010-06-07 03:00:00
